Count Sec mSec ID Len SrcPort DestPort Flags
3629 1607293096 728923 16623 156 443 36358 24
3630 1607293096 728931 16624 91 443 36358 24
3631 1607293096 742265 11840 127 443 58306 24
3632 1607293096 744887 14151 761 443 58300 24
3633 1607293096 746658 31735 761 443 58302 24
3634 1607293096 746741 16625 52 443 36358 16
3635 1607293096 889092 2415 52 443 54670 16
3636 1607293096 889127 2416 87 443 54670 24
3637 1607293096 942015 2417 1528 443 54670 24
3638 1607293097 71051 35480 83 443 45032 24
3639 1607293097 71303 35481 52 443 45032 17
3640 1607293097 86128 33099 40 443 45032 4
3641 1607293097 86548 33100 40 443 45032 4
3642 1607293097 110481 46624 553 443 58220 24
3643 1607293097 132904 21894 52 443 39144 16
3644 1607293097 140042 46625 553 443 58220 24
3645 1607293097 142014 51896 52 443 39198 16
3646 1607293097 146566 21895 525 443 39144 24
3647 1607293097 155339 51897 525 443 39198 24
3648 1607293097 155402 11841 553 443 58306 24
3649 1607293097 184845 46626 553 443 58220 24
3650 1607293097 283799 2419 87 443 54670 24
3651 1607293097 303403 2420 553 443 54670 24
3652 1607293097 421404 21896 52 443 39144 16
3653 1607293097 476228 21897 2848 443 39144 16
3654 1607293097 476373 21899 2848 443 39144 16
3655 1607293097 476628 21901 2848 443 39144 16
3656 1607293097 476890 21903 404 443 39144 24
3657 1607293097 548174 30305 83 443 39186 24
3658 1607293097 548207 39656 83 443 39184 24
3659 1607293097 548215 30306 52 443 39186 17
3660 1607293097 548404 39657 52 443 39184 17
3661 1607293097 550885 42735 83 443 39178 24
3662 1607293097 550918 42736 52 443 39178 17
3663 1607293097 561207 0 60 443 45054 18
3664 1607293097 563166 52246 40 443 39184 4
3665 1607293097 563193 11250 40 443 39186 4
3666 1607293097 563541 52247 40 443 39184 4
3667 1607293097 563792 11251 40 443 39186 4
3668 1607293097 565680 23052 40 443 39178 4
3669 1607293097 566148 23053 40 443 39178 4
3670 1607293097 587950 21756 52 443 45054 16
3671 1607293097 587991 21757 204 443 45054 24
3672 1607293097 610080 21758 52 443 45054 16
3673 1607293097 610303 21759 2848 443 45054 16
3674 1607293097 610741 21761 2848 443 45054 16
3675 1607293097 610794 21763 2848 443 45054 16
3676 1607293097 611044 21765 2848 443 45054 16
3677 1607293097 611314 28361 87 443 34908 24
3678 1607293097 611332 21767 2848 443 45054 16
3679 1607293097 626123 21769 2848 443 45054 16
3680 1607293097 626167 21771 5644 443 45054 16
3681 1607293097 626205 21775 2848 443 45054 16
3682 1607293097 626217 21777 2848 443 45054 16
3683 1607293097 626437 21779 2848 443 45054 16
3684 1607293097 626714 21781 2848 443 45054 16
3685 1607293097 626937 21783 2848 443 45054 16
3686 1607293097 627180 21785 2848 443 45054 16
3687 1607293097 627430 21787 2848 443 45054 16
3688 1607293097 641341 21789 2848 443 45054 16
3689 1607293097 641408 21791 2848 443 45054 16
3690 1607293097 641653 21793 2848 443 45054 16
3691 1607293097 641912 21795 2155 443 45054 24
3692 1607293097 654303 28362 52 443 34908 16
3693 1607293097 798517 31577 52 443 39182 16
3694 1607293097 799985 31578 332 443 39182 24
3695 1607293097 800260 57439 332 443 39180 24
3696 1607293097 800278 21904 52 443 39144 16
3697 1607293097 800532 0 60 443 39224 18
3698 1607293097 800809 46565 332 443 39176 24
3699 1607293097 801069 0 60 443 39226 18
3700 1607293097 801690 0 60 443 39228 18
3701 1607293097 816668 57440 52 443 39180 16
3702 1607293097 817331 46566 52 443 39176 16
3703 1607293097 818111 31579 332 443 39182 24
3704 1607293097 819349 46567 332 443 39176 24
3705 1607293097 819373 57441 332 443 39180 24
3706 1607293097 828521 30221 52 443 39224 16
3707 1607293097 834402 30222 2424 443 39224 24
3708 1607293097 837797 28287 52 443 39228 16
3709 1607293097 837851 28288 1450 443 39228 16
3710 1607293097 837999 28289 1027 443 39228 24
3711 1607293097 849212 56797 52 443 39226 16
3712 1607293097 849584 56798 2426 443 39226 24
3713 1607293097 851754 21905 2848 443 39144 16
3714 1607293097 851959 21907 2848 443 39144 16
3715 1607293097 852209 21909 2588 443 39144 24
3716 1607293097 873146 30224 103 443 39224 24
3717 1607293097 931439 28290 103 443 39228 24
3718 1607293097 959401 56800 103 443 39226 24
3719 1607293098 27238 21797 2848 443 45054 16
3720 1607293098 27448 21799 2848 443 45054 16
3721 1607293098 27702 21801 2848 443 45054 16
3722 1607293098 27965 21803 2848 443 45054 16
3723 1607293098 28202 21805 2848 443 45054 16
3724 1607293098 28449 21807 2848 443 45054 16
3725 1607293098 28705 21809 2848 443 45054 16
3726 1607293098 28950 21811 2848 443 45054 16
3727 1607293098 29229 21813 2848 443 45054 16
3728 1607293098 29463 21815 2848 443 45054 16
3729 1607293098 32373 0 60 443 45062 18
3730 1607293098 42130 21817 52 443 45054 16
3731 1607293098 47551 23109 52 443 49806 16
3732 1607293098 148933 31580 332 443 39182 24
3733 1607293098 149606 57442 332 443 39180 24
3734 1607293098 149873 46568 332 443 39176 24
3735 1607293098 151723 30225 332 443 39224 24
3736 1607293098 152260 56801 332 443 39226 24
3737 1607293098 155832 28291 332 443 39228 24
3738 1607293098 560596 52732 52 443 38448 16
3739 1607293098 917262 52732 52 443 38448 16
3740 1607293100 11497 20731 52 443 45386 16
3741 1607293100 143445 12383 52 443 49590 16
3742 1607293100 143488 12384 94 443 49590 24
3743 1607293100 147109 12385 151 443 49590 24
3744 1607293100 848676 9104 52 443 33342 16
3745 1607293100 917249 9104 52 443 33342 16
3746 1607293101 8752 36844 83 443 46778 24
3747 1607293101 8793 36845 52 443 46778 17
3748 1607293101 23532 0 40 443 46778 4
3749 1607293101 23909 0 40 443 46778 4
3750 1607293101 360490 48872 52 443 37252 16
3751 1607293101 362057 7933 52 443 37136 16
3752 1607293101 917249 7933 52 443 37136 16
3753 1607293102 155398 51898 83 443 39198 24
3754 1607293102 155496 51899 52 443 39198 17
3755 1607293102 171581 16348 40 443 39198 4
3756 1607293102 171761 16349 40 443 39198 4
3757 1607293102 219543 2421 52 443 54670 16
3758 1607293102 219610 2422 87 443 54670 24
3759 1607293102 277970 2423 2852 443 54670 16
3760 1607293102 278201 2425 2852 443 54670 16
3761 1607293102 278429 2427 364 443 54670 24
3762 1607293102 278450 2428 83 443 54670 24
3763 1607293102 338532 55915 277 443 44456 24
3764 1607293102 449346 21911 52 443 39144 16
3765 1607293102 450073 21912 539 443 39144 24
3766 1607293102 453901 0 60 443 39232 18
3767 1607293102 475529 52753 1027 443 39232 24
3768 1607293102 475575 52751 52 443 39232 16
3769 1607293102 475583 52752 1450 443 39232 16
3770 1607293102 495669 21913 2848 443 39144 16
3771 1607293102 495896 21915 2848 443 39144 16
3772 1607293102 496149 21917 2848 443 39144 16
3773 1607293102 496394 21919 2848 443 39144 16
3774 1607293102 496646 21921 2848 443 39144 16
3775 1607293102 496894 21923 2848 443 39144 16
3776 1607293102 497147 21925 3376 443 39144 24
3777 1607293102 521207 52754 103 443 39232 24
3778 1607293102 576310 55916 170 443 44456 24
3779 1607293102 614815 2429 87 443 54670 24
3780 1607293102 627331 0 60 443 45066 18
3781 1607293102 633558 2430 557 443 54670 24
3782 1607293102 640551 17634 52 443 33258 16
3783 1607293102 650513 54194 52 443 45066 16
3784 1607293102 650577 54195 204 443 45066 24
3785 1607293102 673571 54196 52 443 45066 16
3786 1607293102 673898 54197 1450 443 45066 16
3787 1607293102 674171 54198 1590 443 45066 24
3788 1607293102 732104 49845 537 443 41778 24
3789 1607293102 732182 49846 1452 443 41778 16
3790 1607293102 748361 49847 650 443 41778 24
3791 1607293102 864629 49848 539 443 41778 24
3792 1607293102 864662 49849 1452 443 41778 16
3793 1607293102 864819 49850 2852 443 41778 16
3794 1607293102 879283 49852 1452 443 41778 16
3795 1607293102 881304 49853 2852 443 41778 16
3796 1607293102 881558 49855 1452 443 41778 16
3797 1607293102 894960 49856 1452 443 41778 16
3798 1607293102 896782 49857 2852 443 41778 16
3799 1607293102 896986 49859 1452 443 41778 16
3800 1607293102 911111 49860 1452 443 41778 16
3801 1607293102 911143 49861 1452 443 41778 16
3802 1607293102 911300 49862 1452 443 41778 16
3803 1607293102 913134 49863 1452 443 41778 16
3804 1607293102 930822 49864 2852 443 41778 16
3805 1607293102 930880 49866 1452 443 41778 16
3806 1607293102 930891 49867 1452 443 41778 16
3807 1607293102 943531 49868 2852 443 41778 16
3808 1607293102 943717 49870 2852 443 41778 16
3809 1607293102 959779 49872 2852 443 41778 16
3810 1607293102 959846 49874 2852 443 41778 16
3811 1607293102 960042 49876 2852 443 41778 16
3812 1607293102 960283 49878 2852 443 41778 16
3813 1607293102 960537 49880 2852 443 41778 16
3814 1607293102 962551 49882 2852 443 41778 16
3815 1607293102 962623 49884 2852 443 41778 16
3816 1607293102 962636 49886 2852 443 41778 16
3817 1607293102 962648 49888 2852 443 41778 16
3818 1607293102 962661 49890 2852 443 41778 16
3819 1607293102 962675 49892 4252 443 41778 16
3820 1607293102 962687 49895 2852 443 41778 16
3821 1607293102 962698 49897 2852 443 41778 16
3822 1607293102 963040 49899 2852 443 41778 16
3823 1607293102 963061 49901 2852 443 41778 16
3824 1607293102 963293 49903 2852 443 41778 16
3825 1607293102 963645 49905 2852 443 41778 16
3826 1607293102 963781 49907 2852 443 41778 16
3827 1607293102 964031 49909 2852 443 41778 16
3828 1607293102 964283 49911 2852 443 41778 16
3829 1607293102 964534 49913 2852 443 41778 16
3830 1607293102 964786 49915 4252 443 41778 16
3831 1607293102 965033 49918 2852 443 41778 16
3832 1607293102 965281 49920 2852 443 41778 16
3833 1607293102 965535 49922 1452 443 41778 16
3834 1607293102 965547 49923 1452 443 41778 16
3835 1607293102 965849 49924 2852 443 41778 16
3836 1607293102 966033 49926 2852 443 41778 16
3837 1607293102 966310 49928 2852 443 41778 16
3838 1607293102 966540 49930 2852 443 41778 16
3839 1607293102 966779 49932 2852 443 41778 16
3840 1607293102 967031 49934 2852 443 41778 16
3841 1607293102 967311 49936 4252 443 41778 16
3842 1607293102 967535 49939 2852 443 41778 16
3843 1607293102 967788 49941 2852 443 41778 16
3844 1607293102 968039 49943 1452 443 41778 16
3845 1607293102 968055 49944 1452 443 41778 16
3846 1607293102 968283 49945 2852 443 41778 16
3847 1607293102 968541 49947 2852 443 41778 16
3848 1607293102 968805 49949 2852 443 41778 16
3849 1607293102 969040 49951 2852 443 41778 16
3850 1607293102 969281 49953 2852 443 41778 16
3851 1607293102 969535 49955 2852 443 41778 16
3852 1607293102 969783 49957 2852 443 41778 16
3853 1607293102 970044 49959 4252 443 41778 16
3854 1607293102 970303 49962 2852 443 41778 16
3855 1607293102 970537 49964 2852 443 41778 16
3856 1607293102 970791 49966 2852 443 41778 16
3857 1607293102 971031 49968 1452 443 41778 16
3858 1607293102 971043 49969 1452 443 41778 16
3859 1607293102 971283 49970 2852 443 41778 16
3860 1607293102 971524 49972 2852 443 41778 16
3861 1607293102 971782 49974 2852 443 41778 16
3862 1607293102 972035 49976 2852 443 41778 16
3863 1607293102 972539 49978 2852 443 41778 16
3864 1607293102 972558 49980 4252 443 41778 16
3865 1607293102 972790 49983 2852 443 41778 16
3866 1607293102 973073 49985 2852 443 41778 16
3867 1607293102 973289 49987 2852 443 41778 16
3868 1607293102 973537 49989 1452 443 41778 16
3869 1607293102 973553 49990 1452 443 41778 16
3870 1607293102 973791 49991 2852 443 41778 16
3871 1607293102 974039 49993 2852 443 41778 16
3872 1607293102 974284 49995 2852 443 41778 16
3873 1607293102 974544 49997 2852 443 41778 16
3874 1607293102 974800 49999 4252 443 41778 16
3875 1607293102 975048 50002 2852 443 41778 16
3876 1607293102 975288 50004 2852 443 41778 16
3877 1607293102 975537 50006 2852 443 41778 16
3878 1607293102 975783 50008 2852 443 41778 16
3879 1607293102 976060 50010 2852 443 41778 16
3880 1607293102 976287 50012 2852 443 41778 16
3881 1607293102 976540 50014 1452 443 41778 16
3882 1607293102 976554 50015 1452 443 41778 16
3883 1607293102 976790 50016 2852 443 41778 16
3884 1607293102 977236 50018 2852 443 41778 16
3885 1607293102 977292 50020 2852 443 41778 16
3886 1607293102 977543 50022 4252 443 41778 16
3887 1607293102 977792 50025 2852 443 41778 16
3888 1607293102 978033 50027 2852 443 41778 16
3889 1607293102 978289 50029 2852 443 41778 16
3890 1607293102 978544 50031 2852 443 41778 16
3891 1607293102 978791 50033 2852 443 41778 16
3892 1607293102 979044 50035 1452 443 41778 16
3893 1607293102 979060 50036 1452 443 41778 16
3894 1607293102 979302 50037 2852 443 41778 16
3895 1607293102 979558 50039 2852 443 41778 16
3896 1607293102 979791 50041 2852 443 41778 16
3897 1607293102 980048 50043 4252 443 41778 16
3898 1607293102 980303 50046 2852 443 41778 16
3899 1607293102 980543 50048 2852 443 41778 16
3900 1607293102 980804 50050 2852 443 41778 16
3901 1607293102 981293 50052 2852 443 41778 16
3902 1607293102 981318 50054 2852 443 41778 16
3903 1607293102 981548 50056 2852 443 41778 16
3904 1607293102 981843 50058 2852 443 41778 16
3905 1607293102 982041 50060 1452 443 41778 16
3906 1607293102 982055 50061 1452 443 41778 16
3907 1607293102 982288 50062 2852 443 41778 16
3908 1607293102 982578 50064 4252 443 41778 16
3909 1607293102 982788 50067 2852 443 41778 16
3910 1607293102 983039 50069 2852 443 41778 16
3911 1607293102 983285 50071 2852 443 41778 16
3912 1607293102 983542 50073 2852 443 41778 16
3913 1607293102 983807 50075 2852 443 41778 16
3914 1607293102 984037 50077 2852 443 41778 16
3915 1607293102 984294 50079 2852 443 41778 16
3916 1607293102 984558 50081 2852 443 41778 16
3917 1607293102 984818 50083 4252 443 41778 16
3918 1607293102 985045 50086 2852 443 41778 16
3919 1607293102 985290 50088 2852 443 41778 16
3920 1607293102 985549 50090 2852 443 41778 16
3921 1607293102 985810 50092 2852 443 41778 16
3922 1607293102 986123 50094 2852 443 41778 16
3923 1607293102 986295 50096 2852 443 41778 16
3924 1607293102 986551 50098 2852 443 41778 16
3925 1607293102 986794 50100 2852 443 41778 16
3926 1607293102 987059 50102 2852 443 41778 16
3927 1607293102 987315 50104 2852 443 41778 16
3928 1607293102 987565 50106 1452 443 41778 16
3929 1607293102 987590 50107 2852 443 41778 16
3930 1607293102 987799 50109 2852 443 41778 16
3931 1607293102 988048 50111 2852 443 41778 16
3932 1607293102 991214 50113 2852 443 41778 16
3933 1607293102 991377 50115 2852 443 41778 16
3934 1607293102 991407 50117 2852 443 41778 16
3935 1607293102 991450 50119 2852 443 41778 16
3936 1607293102 991481 50121 2852 443 41778 16
3937 1607293102 991526 50123 2852 443 41778 16
3938 1607293102 991584 50125 2852 443 41778 16
3939 1607293102 991601 50127 1452 443 41778 16
3940 1607293102 991646 50128 2852 443 41778 16
3941 1607293102 991664 50130 786 443 41778 24
3942 1607293102 991692 50131 1452 443 41778 16
3943 1607293102 991709 50132 2852 443 41778 16
3944 1607293102 991726 50134 2852 443 41778 16
3945 1607293103 11954 50136 1311 443 41778 24
3946 1607293103 62206 55917 170 443 44456 24
3947 1607293103 83762 54200 4246 443 45066 16
3948 1607293103 83933 54203 2848 443 45066 16
3949 1607293103 84342 54205 2848 443 45066 16
3950 1607293103 84467 54207 2848 443 45066 16
3951 1607293103 84677 54209 1450 443 45066 16
3952 1607293103 96633 12386 52 443 49590 16
3953 1607293103 97058 12387 94 443 49590 24
3954 1607293103 99387 54210 2848 443 45066 16
3955 1607293103 99419 54212 2848 443 45066 16
3956 1607293103 99575 54214 1978 443 45066 24
3957 1607293103 103618 12388 150 443 49590 24
3958 1607293103 148567 31581 83 443 39182 24
3959 1607293103 148611 57443 83 443 39180 24
3960 1607293103 148620 31582 52 443 39182 17
3961 1607293103 148772 57444 52 443 39180 17
3962 1607293103 149387 46569 83 443 39176 24
3963 1607293103 149663 46570 52 443 39176 17
3964 1607293103 151994 30226 83 443 39224 24
3965 1607293103 152047 30227 52 443 39224 17
3966 1607293103 152877 56802 83 443 39226 24
3967 1607293103 153156 56803 52 443 39226 17
3968 1607293103 158352 28292 83 443 39228 24
3969 1607293103 158399 28293 52 443 39228 17
3970 1607293103 163843 11199 40 443 39180 4
3971 1607293103 163891 9318 40 443 39182 4
3972 1607293103 163897 9319 40 443 39182 4
3973 1607293103 164151 11200 40 443 39180 4
3974 1607293103 164165 33138 40 443 39176 4
3975 1607293103 164172 33139 40 443 39176 4
3976 1607293103 164391 33140 40 443 39176 4
3977 1607293103 166580 62486 40 443 39224 4
3978 1607293103 166629 62487 40 443 39224 4
3979 1607293103 167915 60364 40 443 39226 4
3980 1607293103 167953 60365 40 443 39226 4
3981 1607293103 167960 60366 40 443 39226 4
3982 1607293103 170581 35334 40 443 39228 4
3983 1607293103 170902 35335 40 443 39228 4
3984 1607293103 183923 11842 745 443 58306 24
3985 1607293103 412222 46627 553 443 58220 24
3986 1607293103 447727 54216 2848 443 45066 16
3987 1607293103 448268 54218 2848 443 45066 16
3988 1607293103 448289 54220 2848 443 45066 16
3989 1607293103 448428 54222 2848 443 45066 16
3990 1607293103 448678 54224 2848 443 45066 16
3991 1607293103 448930 54226 1450 443 45066 16
3992 1607293103 464132 54227 2848 443 45066 16
3993 1607293103 464323 54229 2848 443 45066 16
3994 1607293103 464566 54231 2848 443 45066 16
3995 1607293103 464817 54233 2848 443 45066 16
3996 1607293103 465076 54235 2848 443 45066 16
3997 1607293103 465323 54237 2848 443 45066 16
3998 1607293103 465571 54239 2848 443 45066 16
3999 1607293103 465825 54241 2848 443 45066 16
4000 1607293103 466071 54243 2848 443 45066 16
4001 1607293103 466324 54245 2848 443 45066 16
4002 1607293103 480471 54247 2848 443 45066 16
4003 1607293103 480647 54249 5644 443 45066 16
4004 1607293103 480853 54253 2848 443 45066 16
4005 1607293103 481148 54255 2848 443 45066 16
4006 1607293103 481432 54257 2848 443 45066 16
4007 1607293103 481597 54259 2848 443 45066 16
4008 1607293103 481839 54261 2848 443 45066 16
4009 1607293103 482076 54263 2848 443 45066 16
4010 1607293103 482329 54265 2848 443 45066 16
4011 1607293103 482583 54267 4246 443 45066 16
4012 1607293103 482838 54270 2848 443 45066 16
4013 1607293103 483089 54272 2848 443 45066 16
4014 1607293103 483339 54274 1450 443 45066 16
4015 1607293103 483352 54275 1450 443 45066 16
4016 1607293103 483590 54276 2848 443 45066 16
4017 1607293103 483834 54278 2848 443 45066 16
4018 1607293103 484086 54280 2848 443 45066 16
4019 1607293103 484333 54282 2848 443 45066 16
4020 1607293103 484587 54284 2848 443 45066 16
4021 1607293103 484832 54286 1450 443 45066 16
4022 1607293103 496898 54287 2848 443 45066 16
4023 1607293103 496956 54289 1450 443 45066 16
4024 1607293103 497139 54290 2848 443 45066 16
4025 1607293103 497366 54292 2848 443 45066 16
4026 1607293103 497602 54294 2848 443 45066 16
4027 1607293103 497894 54296 2848 443 45066 16
4028 1607293103 498103 54298 2848 443 45066 16
4029 1607293103 498346 54300 2848 443 45066 16
4030 1607293103 498608 54302 2848 443 45066 16
4031 1607293103 498839 54304 2848 443 45066 16
4032 1607293103 499091 54306 2848 443 45066 16
4033 1607293103 499342 54308 2848 443 45066 16
4034 1607293103 499604 54310 4246 443 45066 16
4035 1607293103 499843 54313 2848 443 45066 16
4036 1607293103 500095 54315 2848 443 45066 16
4037 1607293103 500339 54317 2848 443 45066 16
4038 1607293103 500597 54319 2848 443 45066 16
4039 1607293103 505982 54321 2848 443 45066 16
4040 1607293103 506032 54323 2848 443 45066 16
4041 1607293103 506045 54325 2848 443 45066 16
4042 1607293103 506056 54327 2848 443 45066 16
4043 1607293103 506068 54329 2848 443 45066 16
4044 1607293103 506100 54331 4246 443 45066 16
4045 1607293103 506112 54334 2848 443 45066 16
4046 1607293103 506124 54336 2848 443 45066 16
4047 1607293103 506135 54338 2848 443 45066 16
4048 1607293103 506146 54340 2848 443 45066 16
4049 1607293103 506157 54342 2848 443 45066 16
4050 1607293103 506169 54344 2848 443 45066 16
4051 1607293103 506210 54346 2848 443 45066 16
4052 1607293103 506222 54348 2848 443 45066 16
4053 1607293103 506235 54350 4246 443 45066 16
4054 1607293103 506246 54353 2848 443 45066 16
4055 1607293103 506258 54355 2848 443 45066 16
4056 1607293103 506268 54357 2848 443 45066 16
4057 1607293103 506278 54359 2848 443 45066 16
4058 1607293103 506289 54361 2848 443 45066 16
4059 1607293103 506299 54363 2848 443 45066 16
4060 1607293103 506308 54365 1450 443 45066 16
4061 1607293103 512690 54366 2848 443 45066 16
4062 1607293103 512902 54368 2848 443 45066 16
4063 1607293103 513084 54370 2848 443 45066 16
4064 1607293103 513329 54372 1450 443 45066 16
4065 1607293103 513346 54373 1450 443 45066 16
4066 1607293103 513571 54374 2848 443 45066 16
4067 1607293103 513818 54376 2848 443 45066 16
4068 1607293103 514074 54378 2848 443 45066 16
4069 1607293103 514340 54380 2848 443 45066 16
4070 1607293103 514569 54382 2848 443 45066 16
4071 1607293103 514824 54384 2848 443 45066 16
4072 1607293103 515106 54386 4246 443 45066 16
4073 1607293103 515325 54389 2848 443 45066 16
4074 1607293103 515573 54391 1450 443 45066 16
4075 1607293103 515587 54392 1450 443 45066 16
4076 1607293103 515821 54393 2848 443 45066 16
4077 1607293103 516334 54395 2848 443 45066 16
4078 1607293103 516358 54397 2848 443 45066 16
4079 1607293103 516576 54399 2848 443 45066 16
4080 1607293103 516820 54401 2848 443 45066 16
4081 1607293103 517111 54403 2848 443 45066 16
4082 1607293103 517356 54405 4246 443 45066 16
4083 1607293103 517578 54408 1450 443 45066 16
4084 1607293103 517590 54409 1450 443 45066 16
4085 1607293103 517813 54410 2848 443 45066 16
4086 1607293103 518062 54412 2848 443 45066 16
4087 1607293103 518319 54414 2848 443 45066 16
4088 1607293103 518563 54416 2848 443 45066 16
4089 1607293103 518821 54418 2848 443 45066 16
4090 1607293103 519080 54420 2848 443 45066 16
4091 1607293103 519319 54422 2848 443 45066 16
4092 1607293103 519579 54424 2848 443 45066 16
4093 1607293103 519819 54426 2848 443 45066 16
4094 1607293103 520089 54428 4246 443 45066 16
4095 1607293103 520332 54431 2848 443 45066 16
4096 1607293103 520564 54433 2848 443 45066 16
4097 1607293103 520823 54435 2848 443 45066 16
4098 1607293103 521069 54437 1450 443 45066 16
4099 1607293103 521081 54438 1450 443 45066 16
4100 1607293103 521347 54439 2848 443 45066 16
4101 1607293103 521576 54441 2848 443 45066 16
4102 1607293103 521845 54443 2848 443 45066 16
4103 1607293103 522096 54445 2848 443 45066 16
4104 1607293103 522397 54447 4246 443 45066 16
4105 1607293103 522673 54450 1450 443 45066 16
4106 1607293103 523043 54451 1450 443 45066 16
4107 1607293103 523102 54452 2848 443 45066 16
4108 1607293103 523131 54454 2848 443 45066 16
4109 1607293103 523341 54456 2848 443 45066 16
4110 1607293103 523591 54458 2848 443 45066 16
4111 1607293103 523817 54460 2848 443 45066 16
4112 1607293103 524071 54462 2848 443 45066 16
4113 1607293103 524318 54464 2848 443 45066 16
4114 1607293103 524566 54466 2848 443 45066 16
4115 1607293103 524825 54468 2848 443 45066 16
4116 1607293103 525080 54470 4246 443 45066 16
4117 1607293103 525317 54473 2848 443 45066 16
4118 1607293103 525573 54475 2848 443 45066 16
4119 1607293103 525816 54477 1450 443 45066 16
4120 1607293103 525828 54478 1450 443 45066 16
4121 1607293103 526076 54479 2848 443 45066 16
4122 1607293103 526318 54481 2848 443 45066 16
4123 1607293103 526572 54483 1450 443 45066 16
4124 1607293103 526585 54484 1450 443 45066 16
4125 1607293103 526829 54485 2848 443 45066 16
4126 1607293103 527136 54487 2848 443 45066 16
4127 1607293103 527336 54489 4246 443 45066 16
4128 1607293103 527577 54492 2848 443 45066 16
4129 1607293103 527899 54494 2848 443 45066 16
4130 1607293103 528236 54496 2848 443 45066 16
4131 1607293103 528321 54498 2848 443 45066 16
4132 1607293103 528575 54500 2848 443 45066 16
4133 1607293103 528826 54502 2848 443 45066 16
4134 1607293103 529079 54504 2848 443 45066 16
4135 1607293103 529331 54506 2848 443 45066 16
4136 1607293103 529576 54508 2848 443 45066 16
4137 1607293103 529835 54510 4246 443 45066 16
4138 1607293103 530081 54513 2848 443 45066 16
4139 1607293103 530331 54515 2848 443 45066 16
4140 1607293103 530575 54517 2848 443 45066 16
4141 1607293103 533566 54519 2848 443 45066 16
4142 1607293103 533656 54521 2848 443 45066 16
4143 1607293103 533667 54523 2848 443 45066 16
4144 1607293103 533862 54525 2848 443 45066 16
4145 1607293103 534105 54527 2848 443 45066 16
4146 1607293103 534355 54529 2848 443 45066 16
4147 1607293103 534662 54531 2848 443 45066 16
4148 1607293103 534857 54533 2848 443 45066 16
4149 1607293103 535116 54535 2848 443 45066 16
4150 1607293103 535360 54537 2848 443 45066 16
4151 1607293103 536414 54539 2848 443 45066 16
4152 1607293103 536448 54541 2848 443 45066 16
4153 1607293103 536469 54543 4246 443 45066 16
4154 1607293103 536478 54546 2848 443 45066 16
4155 1607293103 536607 54548 2848 443 45066 16
4156 1607293103 536899 54550 2848 443 45066 16
4157 1607293103 537107 54552 2848 443 45066 16
4158 1607293103 537366 54554 2848 443 45066 16
4159 1607293103 537633 54556 2848 443 45066 16
4160 1607293103 537859 54558 2848 443 45066 16
4161 1607293103 538120 54560 2848 443 45066 16
4162 1607293103 538362 54562 2848 443 45066 16
4163 1607293103 538613 54564 2848 443 45066 16
4164 1607293103 538861 54566 2848 443 45066 16
4165 1607293103 539115 54568 2848 443 45066 16
4166 1607293103 539363 54570 2848 443 45066 16
4167 1607293103 539659 54572 4246 443 45066 16
4168 1607293103 539884 54575 2848 443 45066 16
4169 1607293103 540123 54577 2848 443 45066 16
4170 1607293103 540359 54579 2848 443 45066 16
4171 1607293103 540610 54581 2848 443 45066 16
4172 1607293103 540866 54583 2848 443 45066 16
4173 1607293103 541114 54585 2848 443 45066 16
4174 1607293103 541370 54587 2848 443 45066 16
4175 1607293103 541604 54589 2848 443 45066 16
4176 1607293103 541857 54591 2848 443 45066 16
4177 1607293103 542110 54593 4246 443 45066 16
4178 1607293103 542359 54596 2848 443 45066 16
4179 1607293103 542610 54598 2848 443 45066 16
4180 1607293103 542858 54600 2848 443 45066 16
4181 1607293103 543114 54602 2848 443 45066 16
4182 1607293103 543362 54604 2848 443 45066 16
4183 1607293103 543607 54606 2848 443 45066 16
4184 1607293103 543879 54608 2848 443 45066 16
4185 1607293103 544178 54610 2848 443 45066 16
4186 1607293103 544372 54612 2848 443 45066 16
4187 1607293103 544625 54614 4246 443 45066 16
4188 1607293103 544877 54617 2848 443 45066 16
4189 1607293103 545121 54619 1450 443 45066 16
4190 1607293103 545137 54620 1450 443 45066 16
4191 1607293103 545373 54621 1450 443 45066 24
4192 1607293103 545385 54622 1450 443 45066 16
4193 1607293103 545654 54623 2848 443 45066 16
4194 1607293103 545871 54625 2848 443 45066 16
4195 1607293103 546125 54627 2848 443 45066 16
4196 1607293103 546372 54629 2848 443 45066 16
4197 1607293103 546655 54631 2848 443 45066 16
4198 1607293103 546872 54633 2848 443 45066 16
4199 1607293103 547130 54635 1450 443 45066 16
4200 1607293103 547148 54636 2848 443 45066 16
4201 1607293103 547519 54638 2848 443 45066 16
4202 1607293103 547792 54640 2848 443 45066 16
4203 1607293103 547890 54642 2848 443 45066 16
4204 1607293103 548121 54644 2848 443 45066 16
4205 1607293103 548366 54646 2848 443 45066 16
4206 1607293103 548618 54648 2848 443 45066 16
4207 1607293103 548869 54650 2848 443 45066 16
4208 1607293103 549110 54652 2848 443 45066 16
4209 1607293103 549363 54654 2848 443 45066 16
4210 1607293103 549626 54656 4246 443 45066 16
4211 1607293103 549873 54659 2848 443 45066 16
4212 1607293103 550123 54661 2848 443 45066 16
4213 1607293103 550491 54663 2848 443 45066 16
4214 1607293103 550620 54665 2848 443 45066 16
4215 1607293103 550874 54667 1450 443 45066 16
4216 1607293103 550891 54668 1450 443 45066 16
